song_name,link
A Message From Taylor (Am I Allowed to Cry? Songs),https://genius.com/Taylor-swift-a-message-from-taylor-am-i-allowed-to-cry-songs-annotated
Style,https://genius.com/Scott-bradlees-postmodern-jukebox-style-lyrics
Why Do You Tell Me?,https://genius.com/Taylor-swift-why-do-you-tell-me-lyrics
Mine (Live/2011),https://genius.com/Taylor-swift-mine-live-2011-lyrics
I Can Do It With a Broken Heart (Instrumental),https://genius.com/Taylor-swift-i-can-do-it-with-a-broken-heart-instrumental-lyrics
Lavender Haze (Felix Jaehn Remix),https://genius.com/Taylor-swift-lavender-haze-felix-jaehn-remix-lyrics
Taylor Swift [Prologue],https://genius.com/Taylor-swift-taylor-swift-prologue-annotated
Lavender Haze (Tensnake Remix),https://genius.com/Taylor-swift-and-tensnake-lavender-haze-tensnake-remix-lyrics
Mastermind (Behind The Song),https://genius.com/Taylor-swift-mastermind-behind-the-song-annotated
Forever & Always (Tiny’s Version),https://genius.com/Picture-us-tiny-forever-and-always-tinys-version-lyrics
Lover,https://genius.com/Keith-urban-lover-lyrics
Ride On,https://genius.com/Taylor-swift-ride-on-lyrics
False God (Live from Taylor Swift | The Eras Tour),https://genius.com/Taylor-swift-false-god-live-from-taylor-swift-the-eras-tour-lyrics
Our Song (Live from SoHo),https://genius.com/Taylor-swift-our-song-live-from-soho-lyrics
Permanent Marker,https://genius.com/Mary-sarah-permanent-marker-lyrics
Ruin The Friendship (Original Songwriting Voice Memo),https://genius.com/Taylor-swift-ruin-the-friendship-original-songwriting-voice-memo-lyrics
"To Apple, Love Taylor",https://genius.com/Taylor-swift-to-apple-love-taylor-annotated
‘I Was Angry.’ Taylor Swift on What Powered Her Sexual Assault Testimony,https://genius.com/Time-magazine-i-was-angry-taylor-swift-on-what-powered-her-sexual-assault-testimony-annotated
You Belong With Me,https://genius.com/Billy-cobb-you-belong-with-me-lyrics
Betty,https://genius.com/Cabeau-betty-lyrics
Vigilante Shit (Radio Edit),https://genius.com/Taylor-swift-vigilante-shit-radio-edit-lyrics
22,https://genius.com/Cimorelli-22-lyrics
Fortnight (Cults Remix),https://genius.com/Taylor-swift-and-cults-fortnight-cults-remix-lyrics
A Message From Taylor (Fountain Pen Songs),https://genius.com/Taylor-swift-a-message-from-taylor-fountain-pen-songs-annotated
Mary’s Song (Oh My My My) [Commentary],https://genius.com/Taylor-swift-marys-song-oh-my-my-my-commentary-lyrics
Anti-Hero,https://genius.com/Rocket-pengwin-anti-hero-lyrics
Anti-Hero (Clean),https://genius.com/Taylor-swift-anti-hero-clean-lyrics
Lavender Haze (Jungle Remix),https://genius.com/Taylor-swift-and-jungle-lavender-haze-jungle-remix-lyrics
Gorgeous,https://genius.com/Kurt-hugo-schneider-gorgeous-lyrics
Someone Loves You,https://genius.com/Taylor-swift-someone-loves-you-lyrics
Back To December,https://genius.com/Kidz-bop-kids-back-to-december-lyrics
A Message From Taylor (Glitter Gel Pen Songs),https://genius.com/Taylor-swift-a-message-from-taylor-glitter-gel-pen-songs-annotated
Me!,https://genius.com/Scott-bradlees-postmodern-jukebox-me-lyrics
Fearless,https://genius.com/Lunelle-fearless-lyrics
The Fate of Ophelia (Loud Luxury Remix),https://genius.com/Taylor-swift-and-loud-luxury-the-fate-of-ophelia-loud-luxury-remix-lyrics
Never Grow Up,https://genius.com/Shaun-dooley-never-grow-up-lyrics
Ours (Live/2011),https://genius.com/Taylor-swift-ours-live-2011-lyrics
False God,https://genius.com/Ryan-hurd-false-god-lyrics
Anti-Hero (Mixed),https://genius.com/Taylor-swift-anti-hero-mixed-lyrics
Champagne Problems,https://genius.com/Anna-vaus-champagne-problems-lyrics
Love Story (Live From Clear Channel Stripped 2008),https://genius.com/Taylor-swift-love-story-live-from-clear-channel-stripped-2008-lyrics
We Are Never Getting Back Together,https://genius.com/Aaron-tveit-we-are-never-getting-back-together-lyrics
This Is What You Came For (R3HAB Remix),https://genius.com/Calvin-harris-this-is-what-you-came-for-r3hab-remix-lyrics
Mad woman (Radio Edit),https://genius.com/Taylor-swift-mad-woman-radio-edit-lyrics
ME!,https://genius.com/Emma-heesters-me-lyrics
Shake It Off,https://genius.com/Screaming-females-shake-it-off-lyrics
My Boy Only Breaks His Favourite Toys (Clean),https://genius.com/Taylor-swift-my-boy-only-breaks-his-favourite-toys-clean-lyrics
Halo / Blank Space / Scared to Be Lonely / Sorry Not Sorry / Dark Horse / You Say / We Found Love / Break Free,https://genius.com/Cimorelli-halo-blank-space-scared-to-be-lonely-sorry-not-sorry-dark-horse-you-say-we-found-love-break-free-lyrics
Burn the Barn,https://genius.com/Taylor-swift-burn-the-barn-lyrics
Delicate,https://genius.com/Alex-blue-delicate-lyrics
August - Recorded At Electric Lady Studios,https://genius.com/Muna-august-recorded-at-electric-lady-studios-lyrics
We Are Never Ever Getting Back Together,https://genius.com/The-vaccines-we-are-never-ever-getting-back-together-lyrics
Curated By: Taylor Swift,https://genius.com/Iheartradio-curated-by-taylor-swift-annotated
Timeless,https://genius.com/Taylor-swift-timeless-lyrics
Cruel Summer,https://genius.com/Megan-and-liz-cruel-summer-lyrics
Our Song (International Mix),https://genius.com/Taylor-swift-our-song-international-mix-lyrics
Pretty Words,https://genius.com/Taylor-swift-pretty-words-lyrics
Better Than Revenge,https://genius.com/Caitlin-hart-better-than-revenge-lyrics
cowboy like me (Radio Edit),https://genius.com/Taylor-swift-cowboy-like-me-radio-edit-lyrics
“Happy Voting! 🗳😃🌈”,https://genius.com/Taylor-swift-happy-voting-annotated
You Belong With Me,https://genius.com/Bellah-mae-you-belong-with-me-lyrics
Hold On (Live),https://genius.com/Jack-ingram-hold-on-live-lyrics
Long Live (Taylor’s Version) (Terjemahan Indonesia),https://genius.com/Taylor-swift-long-live-taylors-version-terjemahan-indonesia-lyrics
The Fate of Ophelia (The Chainsmokers Remix),https://genius.com/Taylor-swift-and-the-chainsmokers-the-fate-of-ophelia-the-chainsmokers-remix-lyrics
We Are Never Ever Getting Back Together,https://genius.com/Tiffany-alvord-we-are-never-ever-getting-back-together-lyrics
...Ready For It?,https://genius.com/Cimorelli-ready-for-it-lyrics
Lover,https://genius.com/Chris-and-bri-lover-lyrics
White Horse,https://genius.com/Sabrina-carpenter-white-horse-lyrics
I knew you were trouble,https://genius.com/Tiffany-alvord-i-knew-you-were-trouble-lyrics
Shake It Off,https://genius.com/Tiffany-alvord-shake-it-off-lyrics
A Message From Taylor (Quill Pen Songs),https://genius.com/Taylor-swift-a-message-from-taylor-quill-pen-songs-annotated
This Is What You Came For,https://genius.com/Kidz-bop-kids-this-is-what-you-came-for-lyrics
I Knew You Were Trouble (The Voice Performance),https://genius.com/Christina-grimmie-i-knew-you-were-trouble-the-voice-performance-lyrics
"New Reputation: Taylor Swift shares intel on TS7, fan theories, and her next era",https://genius.com/Entertainment-weekly-new-reputation-taylor-swift-shares-intel-on-ts7-fan-theories-and-her-next-era-annotated
The Crowd is Your King [Poem],https://genius.com/Taylor-swift-the-crowd-is-your-king-poem-annotated
This Is What You Came For (R3HAB vs Henry Fong Remix),https://genius.com/Calvin-harris-this-is-what-you-came-for-r3hab-vs-henry-fong-remix-lyrics
Beautiful Eyes (Live From Clear Channel Stripped 2008),https://genius.com/Taylor-swift-beautiful-eyes-live-from-clear-channel-stripped-2008-lyrics
Welcome Back Grunwald,https://genius.com/Taylor-swift-welcome-back-grunwald-lyrics
22,https://genius.com/Bad-bad-hats-22-lyrics
Clothes From Miss Mabel,https://genius.com/Mychael-danna-clothes-from-miss-mabel-lyrics
Don’t Blame Me,https://genius.com/Frank-usa-dont-blame-me-lyrics
The Speak Now World Tour Arm Lyrics,https://genius.com/Taylor-swift-the-speak-now-world-tour-arm-lyrics-annotated
New Romantics (Demo),https://genius.com/Taylor-swift-new-romantics-demo-lyrics
Like That,https://genius.com/Brian-x-allen-like-that-lyrics
Fearless (Platinum Edition) [Liner Notes],https://genius.com/Taylor-swift-fearless-platinum-edition-liner-notes-annotated
Person of the Year 2023: Taylor Swift,https://genius.com/Time-magazine-person-of-the-year-2023-taylor-swift-annotated
I Think He Knows (Live from Taylor Swift | The Eras Tour),https://genius.com/Taylor-swift-i-think-he-knows-live-from-taylor-swift-the-eras-tour-lyrics
Let’s Go,https://genius.com/Taylor-swift-lets-go-lyrics
Do It Again*,https://genius.com/Taylor-swift-do-it-again-lyrics
Dress,https://genius.com/Olive-klug-dress-lyrics
Intro / Miss Americana & The Heartbreak Prince / Cruel Summer,https://genius.com/Taylor-swift-intro-miss-americana-and-the-heartbreak-prince-cruel-summer-lyrics
Wildest Dreams,https://genius.com/Dodie-wildest-dreams-lyrics
My Own Worst Anti-Hero,https://genius.com/Lit-my-own-worst-anti-hero-lyrics
Blank Space,https://genius.com/Tiffany-alvord-blank-space-lyrics
Mastermind (Clean),https://genius.com/Taylor-swift-mastermind-clean-lyrics
Stay Beautiful (Commentary),https://genius.com/Taylor-swift-stay-beautiful-commentary-lyrics
Mean,https://genius.com/Boyce-avenue-mean-lyrics
Anti-Hero (Instrumental Version),https://genius.com/Taylor-swift-anti-hero-instrumental-version-lyrics
Teardrops on My Guitar (Original Version),https://genius.com/Taylor-swift-teardrops-on-my-guitar-original-version-lyrics
Cruel Summer (Mixed),https://genius.com/Taylor-swift-cruel-summer-mixed-lyrics
Why is it Even Bitcrushed Lol,https://genius.com/999-heartake-sabileye-why-is-it-even-bitcrushed-lol-lyrics
Tolerate it/ Writer in the dark,https://genius.com/Nina-luna-tolerate-it-writer-in-the-dark-lyrics
Actually Romantic,https://genius.com/Bowling-for-soup-actually-romantic-lyrics
Picture To Burn (Live from Clear Channel Stripped 2008),https://genius.com/Taylor-swift-picture-to-burn-live-from-clear-channel-stripped-2008-lyrics
Getaway Car,https://genius.com/Frank-usa-getaway-car-lyrics
Should’ve Said No (Commentary),https://genius.com/Taylor-swift-shouldve-said-no-commentary-lyrics
Od dechy do dechy,https://genius.com/Lipali-od-dechy-do-dechy-lyrics
Love Story (Digital Dog Radio Mix),https://genius.com/Taylor-swift-love-story-digital-dog-radio-mix-lyrics
This Is What You Came For (Bobby Puma Remix),https://genius.com/Calvin-harris-this-is-what-you-came-for-bobby-puma-remix-lyrics
Shake It Off,https://genius.com/Twenty-one-two-shake-it-off-lyrics
Vigilante Shit (Edit) [Mixed],https://genius.com/Taylor-swift-vigilante-shit-edit-mixed-lyrics
Look What You Made Me Do,https://genius.com/Cjbeards-look-what-you-made-me-do-lyrics
This Is What You Came For (Dillon Francis Remix),https://genius.com/Calvin-harris-this-is-what-you-came-for-dillon-francis-remix-lyrics
Getaway Car x august x The Other Side Of The Door,https://genius.com/Taylor-swift-getaway-car-x-august-x-the-other-side-of-the-door-lyrics
Fearless (Commentary),https://genius.com/Taylor-swift-fearless-commentary-lyrics
Cruel Summer (LP Giobbi Remix - Extended Version),https://genius.com/Taylor-swift-and-lp-giobbi-cruel-summer-lp-giobbi-remix-extended-version-lyrics
Bejeweled (Instrumental Version),https://genius.com/Taylor-swift-bejeweled-instrumental-version-lyrics
Tied Together With A Smile (Commentary),https://genius.com/Taylor-swift-tied-together-with-a-smile-commentary-lyrics
Eyes Open,https://genius.com/Caitlin-hart-eyes-open-lyrics
The Eras Tour Champagne Problems Speeches,https://genius.com/Taylor-swift-the-eras-tour-champagne-problems-speeches-annotated
Sweet Nothing (Clean),https://genius.com/Taylor-swift-sweet-nothing-clean-lyrics
God Bless the Children,https://genius.com/Wayne-warner-god-bless-the-children-lyrics
Gasoline / Love Story,https://genius.com/Haim-and-taylor-swift-gasoline-love-story-lyrics
False God,https://genius.com/Cyn-false-god-lyrics
The Outside (Commentary),https://genius.com/Taylor-swift-the-outside-commentary-lyrics
ME!,https://genius.com/Roadtrip-me-lyrics
Untouchable (Live from Clear Channel Stripped 2008),https://genius.com/Taylor-swift-untouchable-live-from-clear-channel-stripped-2008-lyrics
That’s When (2008 Original),https://genius.com/Taylor-swift-thats-when-2008-original-lyrics
Cruel Summer,https://genius.com/Frank-usa-cruel-summer-lyrics
Anti-Hero / Better / Meet Me At Our Spot (Mixed),https://genius.com/Taylor-swift-khalid-the-anxiety-willow-and-tyler-cole-anti-hero-better-meet-me-at-our-spot-mixed-lyrics
Look What You Made Me Do,https://genius.com/Zahna-look-what-you-made-me-do-lyrics
Treacherous,https://genius.com/Dan-wilson-treacherous-lyrics
Mean (The Voice Performance),https://genius.com/Danielle-bradbery-mean-the-voice-performance-lyrics
Teardrops on My Guitar (Live from SoHo),https://genius.com/Taylor-swift-teardrops-on-my-guitar-live-from-soho-lyrics
This Is What You Came For (Grandtheft Remix),https://genius.com/Calvin-harris-this-is-what-you-came-for-grandtheft-remix-lyrics
Look What You Made Me Do,https://genius.com/Scatterbrain-look-what-you-made-me-do-lyrics
Fifteen (Live at the Grammy Awards 2009),https://genius.com/Taylor-swift-fifteen-live-at-the-grammy-awards-2009-lyrics
Fearless (Live From Clear Channel Stripped 2008),https://genius.com/Taylor-swift-fearless-live-from-clear-channel-stripped-2008-lyrics
Cold As You (Commentary),https://genius.com/Taylor-swift-cold-as-you-commentary-lyrics
Lavender Haze,https://genius.com/Aeseaes-lavender-haze-lyrics
The Story Of Us,https://genius.com/Kidz-bop-kids-the-story-of-us-lyrics
"Taylor Swift on “Bad Blood,” Kanye West, and How People Interpret Her Lyrics",https://genius.com/Gq-magazine-taylor-swift-on-bad-blood-kanye-west-and-how-people-interpret-her-lyrics-annotated
Mine,https://genius.com/Karmin-mine-lyrics
Folklore Medley: Exile / Cardigan / August / My Tears Ricochet,https://genius.com/Lauren-cimorelli-folklore-medley-exile-cardigan-august-my-tears-ricochet-lyrics
Teardrops On My Guitar (International Mix),https://genius.com/Taylor-swift-teardrops-on-my-guitar-international-mix-lyrics
...Ready For It? (Karaoke Version),https://genius.com/Taylor-swift-ready-for-it-karaoke-version-lyrics
Mine / Delicate,https://genius.com/Cimorelli-mine-delicate-lyrics
Should’ve Said No (International Mix),https://genius.com/Taylor-swift-shouldve-said-no-international-mix-lyrics
TIME 100: Taylor Swift (2019),https://genius.com/Time-magazine-time-100-taylor-swift-2019-annotated
End Game,https://genius.com/Cimorelli-end-game-lyrics
Change (Live from Clear Channel Stripped 2008),https://genius.com/Taylor-swift-change-live-from-clear-channel-stripped-2008-lyrics
Taylor Swift - Taylor Swift [Liner Notes],https://genius.com/Taylor-swift-taylor-swift-taylor-swift-liner-notes-lyrics
Lavender Haze (Mixed),https://genius.com/Taylor-swift-lavender-haze-mixed-lyrics
​clean (emlyn’s version),https://genius.com/Emlyn-clean-emlyns-version-lyrics
Rare Peer (Brenda Lee Tribute),https://genius.com/Taylor-swift-rare-peer-brenda-lee-tribute-annotated
Begin Again,https://genius.com/The-piano-guys-begin-again-lyrics
"Taylor Swift Interviews Rock ’n’ Roll Icon Pattie Boyd on Songwriting, Beatlemania, & the Power of Being a Muse",https://genius.com/Harpers-bazaar-taylor-swift-interviews-rock-n-roll-icon-pattie-boyd-on-songwriting-beatlemania-and-the-power-of-being-a-muse-annotated
Juxtaposition,https://genius.com/Taylor-swift-juxtaposition-lyrics
Love Story,https://genius.com/Scott-bradlees-postmodern-jukebox-love-story-lyrics
Lover,https://genius.com/Frank-usa-lover-lyrics
Daylight,https://genius.com/Josh-rabenold-daylight-lyrics
The Tortured Poets Department / Marron,https://genius.com/Taylor-swift-the-tortured-poets-department-marron-lyrics
Mine (Commentary),https://genius.com/Taylor-swift-mine-commentary-lyrics
Question...? (Instrumental Version),https://genius.com/Taylor-swift-question-instrumental-version-lyrics
I Knew You Were Trouble,https://genius.com/The-animal-in-me-i-knew-you-were-trouble-lyrics
Bejeweled (Clean),https://genius.com/Taylor-swift-bejeweled-clean-lyrics
Midnight Rain,https://genius.com/Great-good-fine-ok-midnight-rain-lyrics
Need (ft. Ariana Grande),https://genius.com/Taylor-swift-need-ft-ariana-grande-lyrics
Never Grow Up,https://genius.com/Aaron-watson-never-grow-up-lyrics
Smokey Black Nights (Acoustic),https://genius.com/Taylor-swift-smokey-black-nights-acoustic-lyrics
Delicate,https://genius.com/Tyler-ward-delicate-lyrics
Two Is Better Than One,https://genius.com/Kidz-bop-kids-two-is-better-than-one-lyrics
The Fate of Ophelia (Instrumental),https://genius.com/Taylor-swift-the-fate-of-ophelia-instrumental-lyrics
All Too Well (Ten Minute Version),https://genius.com/Josh-rabenold-all-too-well-ten-minute-version-lyrics
Love Story (Matt’s Version),https://genius.com/Your-broken-hero-love-story-matts-version-lyrics
Lover (Official Music Video),https://genius.com/Taylor-swift-lover-official-music-video-lyrics
WE ARE NEVER EVER GETTING BACK TOGETHER,https://genius.com/Npobu-we-are-never-ever-getting-back-together-lyrics
Wildest Dreams / Blue Jeans,https://genius.com/Cimorelli-wildest-dreams-blue-jeans-lyrics
The City/Style,https://genius.com/Twenty-one-two-and-haley-klinkhammer-the-city-style-lyrics
Delicate,https://genius.com/Emma-heesters-delicate-lyrics
Should’ve Said No (Live from SoHo),https://genius.com/Taylor-swift-shouldve-said-no-live-from-soho-lyrics
Anti-Hero,https://genius.com/Zippy-kid-anti-hero-lyrics
Today Was a Fairytale (Pop Mix),https://genius.com/Taylor-swift-today-was-a-fairytale-pop-mix-lyrics
Sparks Fly,https://genius.com/Haley-mae-campbell-sparks-fly-lyrics
Taylor Swift’s Solo Act,https://genius.com/Wall-street-journal-taylor-swifts-solo-act-annotated
Juliet,https://genius.com/Shiki-xo-juliet-lyrics
ME! (Miles Away Remix),https://genius.com/Miles-away-me-miles-away-remix-lyrics
Back To December,https://genius.com/Tween-academy-cast-back-to-december-lyrics
Bad Blood,https://genius.com/Cimorelli-bad-blood-lyrics
That’s When (Demo),https://genius.com/Taylor-swift-thats-when-demo-lyrics
Babe (Live),https://genius.com/Sugarland-babe-live-lyrics
Anti-Hero,https://genius.com/Chase-petra-anti-hero-lyrics
Shake it Off,https://genius.com/Cimorelli-shake-it-off-lyrics
The Fate of Ophelia (Alone In My Tower Acoustic Version / Instrumental),https://genius.com/Taylor-swift-the-fate-of-ophelia-alone-in-my-tower-acoustic-version-instrumental-lyrics
Safe and Sound,https://genius.com/Jackie-evancho-safe-and-sound-lyrics
The Moment I Knew,https://genius.com/Paige-chaplin-the-moment-i-knew-lyrics
Midnight Rain (Clean),https://genius.com/Taylor-swift-midnight-rain-clean-lyrics
Sweeter Than Fiction,https://genius.com/Tiffany-alvord-sweeter-than-fiction-lyrics
...Ready for It?,https://genius.com/Living-in-fiction-ready-for-it-lyrics
Bejeweled (Mixed) [Jan 2023],https://genius.com/Taylor-swift-bejeweled-mixed-jan-2023-lyrics
Enchanted,https://genius.com/Megan-and-liz-enchanted-lyrics
Christmas Tree Farm,https://genius.com/Kidz-bop-kids-christmas-tree-farm-lyrics
22,https://genius.com/Midnite-string-quartet-22-lyrics
The Fate of Ophelia,https://genius.com/Our-last-night-the-fate-of-ophelia-lyrics
Fifteen,https://genius.com/Kidz-bop-kids-fifteen-lyrics
You’re On Your Own Kid (Clean),https://genius.com/Taylor-swift-youre-on-your-own-kid-clean-lyrics
Ours,https://genius.com/Tiffany-alvord-ours-lyrics
Should’ve Said No (Live from Clear Channel Stripped 2008),https://genius.com/Taylor-swift-shouldve-said-no-live-from-clear-channel-stripped-2008-lyrics
This Is What You Came For (Tony Junior Remix),https://genius.com/Calvin-harris-this-is-what-you-came-for-tony-junior-remix-lyrics
NMPA Songwriter Icon Award Speech,https://genius.com/Taylor-swift-nmpa-songwriter-icon-award-speech-annotated
Teardrops on my Guitar (Live from Clear Channel Stripped 2008),https://genius.com/Taylor-swift-teardrops-on-my-guitar-live-from-clear-channel-stripped-2008-lyrics
Me!,https://genius.com/First-to-eleven-me-lyrics
Lover,https://genius.com/The-national-parks-lover-lyrics
I Don’t Wanna Live Forever (Fifty Shades Darker) [Acoustic],https://genius.com/Jada-facer-and-neriah-i-dont-wanna-live-forever-fifty-shades-darker-acoustic-lyrics
Me!,https://genius.com/Bailey-rushlow-me-lyrics
Father Figure (Clean),https://genius.com/Taylor-swift-father-figure-clean-lyrics
You All Over Me (Demo),https://genius.com/Taylor-swift-you-all-over-me-demo-lyrics
The Tortured Poets Department (Radio Edit),https://genius.com/Taylor-swift-the-tortured-poets-department-radio-edit-lyrics
"You’re On Your Own, Kid",https://genius.com/The-frst-popular-and-kellin-quinn-youre-on-your-own-kid-lyrics
Shake It Off,https://genius.com/Cast-of-zoeys-extraordinary-playlist-shake-it-off-lyrics
NONONONONO,https://genius.com/Robert-henrik-williams-jr-nonononono-lyrics
.awdf,https://genius.com/Taylor-swift-awdf-annotated
Cruel Summer,https://genius.com/Riell-cruel-summer-lyrics
Blank Space,https://genius.com/Pickin-on-series-blank-space-lyrics
Me!,https://genius.com/Malinda-me-lyrics
Love Story,https://genius.com/Here-at-last-love-story-lyrics
Look What You Made Me Do,https://genius.com/Rockwell-it-the-musical-cast-look-what-you-made-me-do-lyrics
Mine (2010),https://genius.com/Kidz-bop-kids-mine-2010-lyrics
Bejeweled (Mixed),https://genius.com/Taylor-swift-bejeweled-mixed-lyrics
​vigilante shit*,https://genius.com/Cameron-reid-vigilante-shit-lyrics
Cardigan,https://genius.com/Illujn-cardigan-lyrics
Bejeweled (Mixed) [2022 MegaMix],https://genius.com/Taylor-swift-bejeweled-mixed-2022-megamix-lyrics
Pretty Words,https://genius.com/Scooter-carusoe-pretty-words-lyrics
I Hate It Here x the lakes,https://genius.com/Taylor-swift-i-hate-it-here-x-the-lakes-lyrics
Getaway Car,https://genius.com/Lara-es-getaway-car-lyrics
Blank Space,https://genius.com/Vitamin-string-quartet-blank-space-lyrics
You Belong With Me (Cover),https://genius.com/The-royston-club-you-belong-with-me-cover-lyrics
Breathe,https://genius.com/Josh-rabenold-breathe-lyrics
Safe and Sound,https://genius.com/Holly-henry-safe-and-sound-lyrics
Cardigan (triple j Like a Version),https://genius.com/Something-for-kate-cardigan-triple-j-like-a-version-lyrics
We Are Never Ever Getting Back Together,https://genius.com/Wild-pink-we-are-never-ever-getting-back-together-lyrics
Betty X Blondes,https://genius.com/Peach-prc-betty-x-blondes-lyrics
The Story Of Us (Commentary),https://genius.com/Taylor-swift-the-story-of-us-commentary-lyrics
22,https://genius.com/Charlie-morningstar-ai-22-lyrics
The Man,https://genius.com/Song-suffragettes-the-man-lyrics
Love Story (Commentary),https://genius.com/Taylor-swift-love-story-commentary-lyrics
Guilty as Sin?,https://genius.com/Rachel-bochner-guilty-as-sin-lyrics
mad woman (clean),https://genius.com/Taylor-swift-mad-woman-clean-lyrics
Lavender Haze,https://genius.com/Josh-rabenold-lavender-haze-lyrics
Tim McGraw,https://genius.com/Anna-sheridan-tim-mcgraw-lyrics
Me!,https://genius.com/Sapphire-uk-me-lyrics
us. (Live),https://genius.com/Gracie-abrams-us-live-lyrics
ME! (Don Diablo Remix),https://genius.com/Taylor-swift-me-don-diablo-remix-lyrics
Long Live (Commentary),https://genius.com/Taylor-swift-long-live-commentary-lyrics
The Eras Tour Lover Speeches,https://genius.com/Taylor-swift-the-eras-tour-lover-speeches-annotated
Anti-Hero (Mixed) [2022 MegaMix],https://genius.com/Taylor-swift-anti-hero-mixed-2022-megamix-lyrics
The Anti-Anti-Hero,https://genius.com/There-i-ruined-it-the-anti-anti-hero-lyrics
Bad Blood,https://genius.com/Cast-of-zoeys-extraordinary-playlist-bad-blood-lyrics
Anti-Hero,https://genius.com/Josh-rabenold-anti-hero-lyrics
The World We Need,https://genius.com/Rob-adcock-the-world-we-need-lyrics
We Found Love [Leondis Remix] / You Belong With Me (Mixed),https://genius.com/Taylor-swift-and-rihanna-we-found-love-leondis-remix-you-belong-with-me-mixed-lyrics
Back to December (International Mix),https://genius.com/Taylor-swift-back-to-december-international-mix-lyrics
Fortnight (snippet),https://genius.com/Taylor-noelle-fortnight-snippet-lyrics
Our Song (Live Acoustic 2006),https://genius.com/Taylor-swift-our-song-live-acoustic-2006-lyrics
We Are Never Ever Getting Back Together,https://genius.com/Andrew-huang-we-are-never-ever-getting-back-together-lyrics
The T. Swift Dress at the American Music Awards (AMA),https://genius.com/Fashion-genius-the-t-swift-dress-at-the-american-music-awards-ama-annotated
ME! (Demo),https://genius.com/Taylor-swift-me-demo-lyrics
You Need To Calm Down,https://genius.com/Alex-blue-you-need-to-calm-down-lyrics
Mean,https://genius.com/Tiffany-alvord-mean-lyrics
I Almost Do,https://genius.com/Photocomfort-i-almost-do-lyrics
Maple (cardigan Demo),https://genius.com/Taylor-swift-maple-cardigan-demo-lyrics
happiness (Radio Edit),https://genius.com/Taylor-swift-happiness-radio-edit-lyrics
Dear Digdan,https://genius.com/Taylor-swift-dear-digdan-lyrics
tolerate it (Radio Edit),https://genius.com/Taylor-swift-tolerate-it-radio-edit-lyrics
Wonderland,https://genius.com/Kyle-ricardo-laifatt-wonderland-lyrics
Cruel Summer / Pompeii (Audien Remix) / Let It Be Unsaid [TWINSICK Edit] [Mixed],https://genius.com/Taylor-swift-bastille-auryn-and-wildvibes-cruel-summer-pompeii-audien-remix-let-it-be-unsaid-twinsick-edit-mixed-lyrics
I Did Something Bad,https://genius.com/Sapphire-uk-i-did-something-bad-lyrics
Fifteen (Commentary),https://genius.com/Taylor-swift-fifteen-commentary-lyrics
Lover,https://genius.com/First-to-eleven-lover-lyrics
Snow On The Beach,https://genius.com/Atwood-quartet-snow-on-the-beach-lyrics
Begin Again,https://genius.com/Future-teens-begin-again-lyrics
Let’s Get Recyclin’!,https://genius.com/Bubble-guppies-cast-lets-get-recyclin-lyrics
The Perpetrator*,https://genius.com/Taylor-swift-the-perpetrator-lyrics
Blank Space (Cover),https://genius.com/Lenay-blank-space-cover-lyrics
Stay Stay Stay,https://genius.com/Tuft-and-lake-saint-daniel-stay-stay-stay-lyrics
"Oops, My Bad",https://genius.com/Lila-lilzch-oops-my-bad-lyrics
Shake It Off (Meghan’s Version),https://genius.com/Meghan-trainor-shake-it-off-meghans-version-lyrics
Blank Space (Karaoke Version),https://genius.com/Taylor-swift-blank-space-karaoke-version-lyrics
False God,https://genius.com/Ian-mcconnell-false-god-lyrics
The 1,https://genius.com/William-fitzsimmons-the-1-lyrics
Love Story,https://genius.com/Josh-rabenold-love-story-lyrics
All Too Well (10 Minute Version) (Cover),https://genius.com/Dih-official-all-too-well-10-minute-version-cover-lyrics
Cruel Summer (Acoustic),https://genius.com/Sapphire-uk-cruel-summer-acoustic-lyrics
This Is Why You Came For,https://genius.com/Emma-heesters-this-is-why-you-came-for-lyrics
Going Louder Folks,https://genius.com/Taylor-swift-going-louder-folks-lyrics
The 1 (Corey’s Version),https://genius.com/Corey-harper-the-1-coreys-version-lyrics
down bad,https://genius.com/Cameron-reid-down-bad-lyrics
Delicate,https://genius.com/Sapphire-uk-delicate-lyrics
Eyes Open,https://genius.com/Kidz-bop-kids-eyes-open-lyrics
Bad Blood,https://genius.com/Alex-blue-bad-blood-lyrics
State of Grace,https://genius.com/Provide-state-of-grace-lyrics
The Story Of Us (International Mix),https://genius.com/Taylor-swift-the-story-of-us-international-mix-lyrics
The Middle Of The Light,https://genius.com/Wayne-warner-the-middle-of-the-light-lyrics
The Eras Tour Acoustic Set Speeches,https://genius.com/Taylor-swift-the-eras-tour-acoustic-set-speeches-annotated
The Last Time,https://genius.com/Mint-green-the-last-time-lyrics
"May 30, 2025 Statement",https://genius.com/Taylor-swift-may-30-2025-statement-annotated
Death By A Thousand Cuts,https://genius.com/The-small-calamities-death-by-a-thousand-cuts-lyrics
You Need To Calm Down,https://genius.com/Roadtrip-you-need-to-calm-down-lyrics
August,https://genius.com/Hatchie-august-lyrics
Anti-Hero,https://genius.com/Marc-scibilia-anti-hero-lyrics
Bad Blood,https://genius.com/Tiffany-alvord-bad-blood-lyrics
I Forgot That You Existed,https://genius.com/Frank-usa-i-forgot-that-you-existed-lyrics
